gene_id	WF_46	WF_12	WF_59	WF_5	WF_38	WF_30	WF_63	WF_51	WF_65	WF_60	WF_16	WF_70	WF_32	WF_41	WF_3	WF_48	WF_4	WF_6	WF_2	WF_28	WF_23	WF_17	WF_54	WF_19	WF_52	WF_15	WF_44	WF_64	WF_11	WF_43	WF_55	WF_71	WF_39	WF_57	WF_18	WF_13	WF_50	WF_14	WF_40	WF_72	WF_34	WF_53	WF_42	WF_10	WF_56	WF_35
657318.4.peg.358	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.364	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1
657318.4.peg.366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.369	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.372	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.379	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.383	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1
657318.4.peg.384	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1
657318.4.peg.388	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.390	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
657318.4.peg.391	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
657318.4.peg.392	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
657318.4.peg.393	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
657318.4.peg.394	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
657318.4.peg.395	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
657318.4.peg.396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.398	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.399	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
657318.4.peg.40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.400	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1
657318.4.peg.401	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.404	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
657318.4.peg.406	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
657318.4.peg.407	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0
657318.4.peg.409	1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1
657318.4.peg.41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.410	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0
657318.4.peg.411	1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0
657318.4.peg.414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.415	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.416	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1
657318.4.peg.419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.423	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1
657318.4.peg.426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.428	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.43	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0
657318.4.peg.430	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1
657318.4.peg.431	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0
657318.4.peg.432	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0
657318.4.peg.433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
657318.4.peg.443	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
657318.4.peg.444	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	0
657318.4.peg.446	0	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1
657318.4.peg.447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.449	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
657318.4.peg.450	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
657318.4.peg.451	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
657318.4.peg.453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.459	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.463	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.465	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
657318.4.peg.470	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0
657318.4.peg.473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.479	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1
657318.4.peg.482	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.484	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
657318.4.peg.485	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1
657318.4.peg.486	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1
657318.4.peg.487	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
657318.4.peg.488	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1
657318.4.peg.489	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.490	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
657318.4.peg.491	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1
657318.4.peg.492	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.493	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
657318.4.peg.494	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.495	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.496	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.497	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	0
657318.4.peg.498	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
657318.4.peg.499	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
657318.4.peg.500	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.501	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0
657318.4.peg.502	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.504	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1
657318.4.peg.505	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.506	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1
657318.4.peg.507	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1
657318.4.peg.508	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.509	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
657318.4.peg.51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.510	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
657318.4.peg.511	0	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	1	1	1
657318.4.peg.512	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1
657318.4.peg.513	0	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
657318.4.peg.514	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1
657318.4.peg.515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.516	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1
657318.4.peg.517	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1
657318.4.peg.518	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1
657318.4.peg.519	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.527	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1
657318.4.peg.532	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.537	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.539	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.561	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0
657318.4.peg.568	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.576	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	0
657318.4.peg.58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
657318.4.peg.580	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
657318.4.peg.581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657318.4.peg.584	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	1
657318.4.peg.585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
